Exch,ScripCode,TradeDate,OpenRate,HighRate,LowRate,CloseRate,Qty
N,22,38504,372.9,374.4,370,373.55,301028
N,22,38505,374,374.8,372.2,374.05,101930
N,22,38507,374.9,381.25,372.9,379.95,554460
N,22,38508,380.2,383.45,378,379.9,364969
N,22,38509,380.9,382.8,375.55,378.85,229356
N,22,38510,379,385.7,377.75,383.3,602322
N,22,38511,384.9,388.5,381,384.05,426030
N,22,38514,386,386,379.25,381.75,184630
N,22,38515,382,385.25,380.1,383.6,206559
N,22,38516,384,384,380.1,381.25,129961
N,22,38517,382.8,384,378.5,379.85,205825
N,22,38518,381,381.9,377,380.65,207689
N,22,38521,381.25,381.25,376.65,380.1,247842
N,22,38522,380.1,383,376.2,378.25,219733
N,22,38523,378.5,390.85,378.1,382.85,752762
N,22,38524,384.5,393.9,380.05,386.9,1356491
N,22,38525,387.9,387.9,383.1,384.05,301172
N,22,38528,384.5,386,377,377.6,271392
N,22,38529,378.3,382.55,377.3,380.15,523314
N,22,38530,378,382,353.55,378.1,746493
N,22,38531,378.1,384.5,375.1,379.6,767270
N,22,38532,380,388,376.8,385.85,469751
N,22,38535,387.2,392,384,389.75,480443
N,22,38536,395.95,395.95,383.5,385.25,382340
N,22,38537,384.1,392,384.1,391.2,407987
N,22,38538,391,397.05,382,385.5,612177
N,22,38539,389.9,396,388.1,394.7,462479
N,22,38542,395.4,417,395.4,412.5,1591163
N,22,38543,412.5,423.9,408.15,421.25,1140331
N,22,38544,426,436.2,420.55,423.15,3307002
N,22,38545,423.7,440,420.1,424.95,1566939
N,22,38546,425,429.5,421.6,427.85,532713
N,22,38549,430,433.7,425,426.75,443965
N,22,38550,430,445.4,415,443.05,1422497
N,22,38551,439.3,448,412.05,438.2,788364
N,22,38552,437.9,441.75,429.15,435.9,803791
N,22,38553,435.4,448,433.2,443.9,785805
N,22,38556,450,452.25,440.2,450.4,730237
N,22,38557,450,450,438,441.3,680417
N,22,38558,444.7,447.7,440,442.4,436240
N,22,38560,442,447.65,427.55,430.4,988027
N,22,38563,432.4,440.5,425.55,438.35,537122
N,22,38564,438.5,446.2,436.1,443.35,448156
N,22,38565,444,447.3,432.35,435.3,589212
N,22,38566,437,443.4,433.05,441.05,530287
N,22,38567,441.05,444.5,438.35,441.4,655780
N,22,38570,441.4,444.9,433,435.35,411573
N,22,38571,435.1,436.9,426.3,430.6,1382928
N,22,38572,431,441.2,430.9,434.9,968913
N,22,38573,435,444,431.5,440.05,714169
N,22,38574,445,451.8,442.2,446.05,1365091
N,22,38578,449.15,458,446.5,456.75,1057682
N,22,38579,457.55,468,453,462.75,582465
N,22,38580,460,475.5,457.4,469.2,1255048
N,22,38581,472,474.7,465.1,471.05,913318
N,22,38584,471.05,475,460.35,465.75,544723
N,22,38585,466,468.8,460,465.3,573045
N,22,38586,467.55,467.95,451.1,459.6,985577
N,22,38587,463,464,455.1,458.2,604229
N,22,38588,460,475,459,471.85,831772
N,22,38591,472.45,476.5,465.1,471.95,747987
N,22,38592,473.9,479.9,471.5,476.65,464828
N,22,38593,477.9,481.5,473,478.4,693475
N,22,38594,480.55,482,475,477.6,632892
N,22,38595,477.6,483.5,474.55,480.85,662235
N,22,38598,480.2,485,478.15,480.95,526416
N,22,38599,483.5,485.5,477.1,480.75,387599
N,22,38601,481,486.8,478,484.45,308095
N,22,38602,485.25,485.25,475.7,477.2,659877
N,22,38605,477.2,480.8,476,477.45,219919
N,22,38606,477,479.5,471.5,472.6,391524
N,22,38607,474,477.35,470.05,472.35,680498
N,22,38608,471.05,479.8,469.15,477.95,1193923
N,22,38609,480,482.5,474.25,475.9,704815
N,22,38612,479.75,482,472,477.05,671600
N,22,38613,477.25,483.7,472,473.5,645823
N,22,38614,473,475.25,459,469.9,737918
N,22,38615,468.9,469.2,455.05,457.75,492642
N,22,38616,459.8,468,455.15,465.2,486672
N,22,38619,467.6,482,465.1,479.05,331134
N,22,38620,482,482.5,474,478,526492
N,22,38621,478,482.95,476,478.85,243275
N,22,38622,480.45,491.45,470,485.4,4300179
N,22,38623,487.5,496.6,484.1,487.15,1657834
N,22,38626,492,495,489.1,491.2,418886
N,22,38627,482.1,501.5,482.1,494.6,964211
N,22,38628,494,499.45,485.2,495.65,1136956
N,22,38629,495,495,470,484.2,705808
N,22,38630,485,485,471.1,476.9,834771
N,22,38633,477,481.05,465.5,468.4,884829
N,22,38634,469.6,475.8,462,474.35,555219
N,22,38636,474,478,463.3,466.7,771210
N,22,38637,467,469,438.55,441.85,3604999
N,22,38640,449,449,432.6,445.5,1560414
N,22,38641,448,454.2,444.1,448.4,959081
N,22,38642,446,453.75,441.25,450.1,714384
N,22,38643,453.95,458.9,440.15,448.6,591905
N,22,38644,451,452,438.5,446.4,745427
N,22,38647,450,475,445,449.25,424294
N,22,38648,449.5,455.5,448.15,451.65,621314
N,22,38649,452,455,448.55,449.25,396199
N,22,38650,449,452.85,434,437.4,762772
N,22,38651,435,441.55,431.15,433.3,463105
N,22,38654,438,448.9,432,445.3,275041
N,22,38655,449.9,460,449.9,451.4,83829
N,22,38656,452.25,467,447.5,464.7,696650
N,22,38661,461,469,460,462.1,678603
N,22,38662,463,483.5,462.05,477.4,1410281
N,22,38663,475.15,487,475,484.8,750948
N,22,38664,484,489.4,476.6,478.9,411842
N,22,38665,478,485,478,483.5,301532
N,22,38668,525,525,476.4,479.25,420196
N,22,38670,489,489,477,481.45,301149
N,22,38671,482,485.7,476.1,483.5,327640
N,25,40576,610,618.7,597.8,602.15,370581
N,25,38672,65.6,66.35,63.6,64.15,435709
N,25,42844,146.5,148.5,143.7,145.95,5457294
N,25,42857,112.95,114.65,112.05,113.4,9225795
N,25,42787,94.5,97.7,93.9,96.6,5958620
N,25,42849,150.2,151.55,117.2,118.55,44780598
N,25,42886,117.2,118.75,116.5,117.5,4227409
N,25,42791,96.8,97.7,94.6,96.05,2478463
N,25,42833,117.95,120.65,117.3,120.1,4859156
N,25,42744,80.55,81.6,80.15,80.85,1502221
N,25,42743,78.55,81.2,78.5,80.2,3196502
N,25,42865,120.6,122.85,117.2,121.55,10909470
N,25,42869,121.95,124.5,120.8,122.8,6895666
N,25,42884,118.3,120.7,115.05,116.8,8292327
N,25,42847,145.9,159.15,145,150.05,17018361
N,25,42863,119.45,123.85,118.5,122.8,12398019
N,25,42861,114.1,116,111.55,114.55,8351327
N,25,42966,113,113.85,106.75,107.5,2773290
N,25,42840,115.05,124.2,115.05,123.35,5952208
N,25,42935,140.85,141.8,137.85,141.2,3543548
N,25,42773,92.5,94.4,90.55,93.65,3656581
N,25,42750,79.9,80.25,78.6,78.95,891846
N,25,42749,78.4,80.4,77.6,79.8,1503222
N,25,42723,72.5,74.25,72.1,73.6,1599200
N,25,42767,94.45,95.35,92.45,94.55,4592647
N,25,42882,115.95,116,110.05,111.4,4816508
N,25,42829,114.2,116.15,113.85,115.75,3258878
N,25,42778,91.9,92.1,89.3,90.75,3326446
N,25,42777,93.55,93.65,90,91.7,2133187
N,25,42917,132.4,138.95,132,136.5,9590074
N,25,42735,77.8,77.8,76.35,76.95,2296460
N,25,43145,215.8,218.45,204.8,207.8,5458989
N,25,42763,91.9,93.9,90.7,92.35,9616013
N,25,42934,140,142,138.5,140.4,3904565
N,25,42798,95.05,95.85,94.05,95.4,2240085
N,25,42812,103.6,104.8,101.85,103.3,2192937
N,25,42728,70.7,71.35,69.05,69.7,946524
N,25,42843,145.8,149.4,143.5,146.25,8478294
N,25,42905,130.8,132.9,130.3,131.85,4123135
N,25,42878,119,119.4,114.45,116.25,9523315
N,25,42808,102.45,103.95,101.8,102.75,7119866
N,25,42932,138.95,140.35,137.1,137.85,2732576
N,25,42931,139.5,140.8,138.4,139.4,2426468
N,25,42893,130,133.2,127.05,132.25,9200926
N,25,42899,131,133.95,129,132.5,5069151
N,25,43148,205,207.45,200.5,202.9,4869612
N,25,43158,203.55,206.7,198.2,199.15,3600007
N,25,42890,119.1,128.8,119.1,128.05,37683895
N,25,42897,129,135.8,129,132.4,12237856
N,25,42928,141,141.45,137.7,139.4,4692142
N,25,42742,78.55,79.55,78.25,78.75,846284
N,25,42948,142.1,142.65,137.1,137.75,2488880
N,25,42876,118.5,118.6,109.5,113.15,12969389
N,25,42949,137.6,139.25,136.2,138,2306461
N,25,42819,105.9,105.9,102.8,103.85,3408128
N,25,42820,105,105.85,103.85,104.55,2590526
N,25,43162,199,202.7,196.75,200.9,3891702
N,25,43194,148.25,154.65,147.7,149.75,10623849
N,25,43197,150.2,152,145.65,147.15,5148636
N,25,43215,140.95,148.6,140.25,141.8,7560641
N,25,43236,123.8,124,117.55,118.6,4125360
N,25,43239,119,120.9,116,118.2,3196634
N,25,43243,119.05,125.9,118.05,124.8,5483064
N,25,43246,123.9,131.5,123.9,129.65,5007622
N,25,43278,110.1,114.2,110.1,113.15,6266086
N,25,43281,112.8,113.75,100.85,105.05,14163679
N,25,42715,71.3,71.85,70.1,70.9,1159531
N,25,43285,104.75,112.7,102.75,110.95,12419598
N,25,43288,111.5,113.35,108.7,111.65,6004307
N,25,43334,210,214.5,207.35,208.8,7819637
N,25,43337,210.3,213.3,207.3,211.85,7894492
N,25,43390,158.5,170.7,158.5,168.75,11861481
N,25,43393,171.1,176.7,164.4,168.5,13950566
N,25,43418,163,163.85,157.5,161.45,3885301
N,25,43432,168.5,174.8,163.5,165,9405499
N,25,43435,166.05,168.5,163.5,166.7,3213684
N,25,43484,146.5,148,144.25,145.95,1763205
N,25,43495,136.95,144.8,134.55,143,7091209
N,25,43498,142.9,142.9,121.3,123.1,9832462
N,25,43512,118.3,119.9,116.1,117.5,2569451
N,25,43327,202,206.7,200.7,203.05,5498632
N,25,43516,120.25,130.7,119.8,128.05,14695085
N,25,43519,125,133.9,123,132,12769956
N,25,43537,145.8,148.9,140.25,141.85,5981701
N,25,43540,142.4,145,140.35,143.9,4934286
N,25,43583,131.8,131.8,125,127.05,4006829
N,25,43250,121,122.2,115.55,119.55,6238346
N,25,43253,119.95,121,113.65,116.25,5153935
N,25,43621,152.95,153.55,146.8,151.35,5016442
N,25,43624,152,155.5,147,149.95,3967379
N,25,43628,156,156,151.55,152.45,6589668
N,25,43677,124.9,129.75,123.3,128.1,4637509
N,25,43680,126.2,126.4,121.15,124.7,5259236
N,25,42911,126.9,132.9,124.5,131,5961133
N,25,43684,134.7,135.9,130.1,132.4,8589075
N,25,43688,133,133.9,128.6,130.3,4226112
N,25,43733,152.7,152.7,147.2,149.45,4016921
N,25,43736,149.1,149.75,143.75,145.85,3528313
N,25,43775,208.7,212,206.2,208.05,4057743
N,25,43459,162.25,167.8,159.85,162.35,10882426
N,25,43778,206.95,212.25,206.05,210.85,2907157
N,25,43782,202,205,200.8,203.6,3314555
N,25,43166,168.95,170.5,154.65,156.1,17088755
N,25,43169,158.45,164.4,150,162.25,20088994
N,25,43785,203.8,205.6,200.1,201.15,2041767
N,25,43817,210,220.8,209.5,218.8,6997898
N,25,43565,140.8,144.45,139.2,141.4,5769634
N,25,42981,131.4,135.1,130.8,133.1,6456212
N,25,43064,150,152.2,146.85,151.25,4600982
N,25,42736,77.1,77.4,75.8,76.55,1259423
N,25,42737,77,78.8,76.8,77.8,2179592
N,25,43295,131,134.85,129.2,133.6,18221825
N,25,43404,176.6,179.5,173.8,175.6,6839045
N,25,43407,176.1,176.75,155.8,168.5,12668556
N,25,43375,129.4,134.3,127,132.95,7184987
N,25,43369,142.65,143.4,125.6,130.6,11876058
N,25,43379,129,134.85,121.35,133.15,10658358
N,25,43372,127,138.6,121.55,137.35,9826192
N,25,43355,149.75,152.9,148.25,150.6,8859644
N,25,43358,150.2,155.65,146.8,152.05,10925422
N,25,42954,137,137,120.65,124.25,5431633
N,25,42946,137.9,140.85,137.9,140.2,2635910
N,25,43376,131.55,135.75,128.25,130.2,6099515
N,25,43386,147,153.75,143.8,152.45,9011923
N,25,43626,154,159.35,150.55,153.2,7477081
N,25,36604,710,729,694.05,705.6,10600
N,25,36605,718,761,705,759.95,15800
N,25,36606,740,759,740,750,18800
N,25,36607,740,740,725,727,21000
N,25,36610,710,765,710,728.3,26600
N,25,36611,739,767,732,766.45,1700
N,25,36612,789,789,741,770.15,331600
N,25,36613,818,818,742.05,760,700
N,25,36614,787.95,787.95,750.25,765,201600
N,25,36617,800,826.15,778,807,4600
N,25,36618,756.5,756.5,742.45,742.45,4000
N,25,36619,759,774.8,713,726.4,54700
N,25,36620,701,701.55,668.3,685,37900
N,25,36621,720,739.8,720,739.7,549200
N,25,36624,777.95,789.45,747.05,789.45,8200
N,25,36625,731.05,769.55,728.05,751.4,6300
N,25,36626,804.5,805.05,770,785,740400
N,25,36627,755,780,750,768,3700
N,25,36631,750,750,727.5,734,2000
N,25,36632,750,750,715,715.5,203500
N,25,36633,710,720,670,679.1,7900
N,25,36634,657,661.1,625,654.45,5500
N,25,36638,640,667,635,650.3,2900
N,25,36639,634,650,603,644.75,8900
N,25,36640,678,696.35,652,694.55,4700
N,25,36641,695,700,685,700,1100
N,25,36642,680,698,656.05,681.9,5500
N,25,36646,681,681,650.1,656.65,3900
N,25,36647,642.1,668.95,616,650,2700
N,25,36648,660,676.5,655.25,663.25,2400
N,25,36649,672,673.9,651.75,656.35,1800
N,25,36652,660,660,639,640,2100
N,25,36653,615,627,591.5,608.7,13800
N,25,36654,620,628,605,610,2200
N,25,36655,604.25,620,598,616.7,2300
N,25,36656,610,629.85,608.05,609.7,202700
N,25,36659,620,630,594.95,628.5,10700
N,25,36660,615,618.85,603.05,606.4,12100
N,25,36661,630,630,613.5,615,3400
N,25,36662,608,612,608,608,2100
N,25,36663,603,614,603,607.95,600500
N,25,36666,606.9,610,601,608.7,11700
N,25,36667,602.3,611,600,601.85,17900
N,25,36668,601,604.9,600,604.9,590300
N,25,36669,605,621,602,613,10000
N,25,36670,605,612,599,600.35,7100
N,25,36673,607,611,601,609.6,11700
N,25,36674,603,609.5,602,605,16500
N,25,36675,613,675,613,644.2,11900
N,25,36676,661,675,660.4,672.45,10900
N,25,36677,685,696,635,694.35,121200
N,25,36680,700,701,682.1,695,21900
N,25,36681,650,689,650,669.3,27400
N,25,36682,670,722,670,713.95,2100
N,25,36683,722,771.05,720,755,8300
N,25,36684,716,780,715,780,5600
N,25,36687,818,818,741.55,753.7,10700
N,25,36688,730.05,752.3,711.5,748.5,12000
N,25,36689,750,765,750,760,4000
N,25,36690,740,764.9,740,753,10900
N,25,36691,750,750,726,740,14300
N,25,36694,740,750,726,748.1,6100
N,25,36695,745,748,740,746.4,13500
N,25,36696,749,755,726,733.5,13135
N,25,36697,750,750,740,743.6,12100
N,25,36698,747,749.95,735,741.6,11995
N,25,36701,741,760,735,742.3,11925
N,25,36702,748,801.7,747,800,13170
N,25,36703,835,882,830,873.85,39489
N,25,36704,876,943.8,872.1,932.35,14257
N,25,36705,919.95,930,900,911.05,11951
N,25,36708,910,955,900,943.95,15702
N,25,36709,959,995,935.05,981.4,20265
N,25,36710,990,1015,960,991.2,13127
N,25,36711,980,1025,975,1008.25,315064
N,25,36712,1010,1010,988,990.35,11241
N,25,36715,989,994,980,988.9,16639
N,25,36716,999.95,1049,978,1025.3,30958
N,25,36717,1040,1049,990,1000.45,110366
N,25,36718,1000,1012.75,990,992.35,2338
N,25,36719,1005,1005,975,980.85,11966
N,25,36722,970,987,935,975.9,304174
N,25,36723,972,986,902,913.3,714641
N,25,36724,851,975,851,943.05,44077
N,25,36725,930,939,880,884.15,5668
N,25,36726,920,920,862,863.9,70165
N,25,36729,818,850,804.05,826,13581
N,25,36730,820,847.95,796.05,821.25,264073
N,25,36731,875.1,910,856,864.3,13271
N,25,36732,862,887,847.1,874.45,202802
N,25,36733,861,898.1,856.05,874.55,163496
N,25,36736,860.25,874,855,866.5,12105
N,25,36737,865,865,836.05,839.05,255152
N,25,36738,839,839,811.05,827.2,6160
N,25,36739,827,835,822.25,831.7,257871
N,25,36740,834.45,839,816,826.65,12081
N,25,36743,821.05,824,810.05,817.75,11456
N,25,36744,816.05,839.95,753,776.15,59308
N,25,36745,750,764.8,740,740.25,7216
N,25,36746,738.5,738.7,710,716.1,90566
N,25,36747,675,715,601.55,602.4,30432
N,25,36750,586.55,590,506.5,582.5,149829
N,25,36752,570.05,674,570.05,660.15,11247
N,25,36753,695,723,658,696.7,163741
N,25,36754,698,699,641,672.8,8554
N,25,36757,667,677,657.05,663.3,9651
N,25,36758,660,661,620,631.55,129308
N,25,36759,639,682.1,639,656.9,135628
N,25,36760,670,670,610,631.45,7634
N,25,36761,643.9,650,605,619.05,21638
N,25,36764,626.8,627,597.5,604.4,27208
N,25,36765,604,605,585,592.35,30905
N,25,36766,595,608.95,594.1,597.95,6939
N,25,36767,600,601,580,592.45,10255
N,25,36771,580,609.9,570,599.8,12162
N,25,36772,608.9,625,596,602.85,280067
N,25,36773,611,633.95,610,618.8,9242
N,25,36774,621,630,620,624.25,10249
N,25,36775,629,633.4,618.1,620.15,11368
N,25,36778,620,625,616.2,621.3,9904
N,25,36779,618,618,586,592.45,12228
N,25,36780,610,613,595,598.35,10334
N,25,36781,598.5,603.5,597,599.15,10225
N,25,36782,614,625,585,590.2,10223
N,25,36785,560,600,560,580.4,10481
N,25,36786,585,595,558,576.8,12535
N,25,36787,589,600,589,599.65,9501
N,25,36788,601,601,588,593.7,10119
N,25,36789,594.95,597,577,588.05,9472
N,25,36792,600,600,585.2,597.8,11357
N,25,36793,594,594,580.05,583.1,10781
N,25,36794,579,600,578.8,598.75,10298
N,25,36795,594,599.95,593.1,598.6,9725
N,25,36796,580,610,570,595.25,12703
N,25,36800,596,630,589,610.7,11764
N,25,36801,629,652,616,649.5,11397
N,25,36802,661.6,690,640,662.95,12680
N,25,36803,650,666,641,658.5,12228
N,25,36806,660,670,648,667.45,12140
N,25,36807,657,669,644.3,654.6,10135
N,25,36808,625,650,621,639.15,21340
N,25,36809,631,647.95,630.05,636.75,18836
N,25,36810,620.5,628.9,600,605.45,10137
N,25,36813,635,635,611,623.05,18320
N,25,36814,601,665,597.25,654,13921
N,25,36815,684.25,684.25,625.05,644.15,10986
N,25,36816,664.95,679,645,670,10411
N,25,36817,699,706.95,663,696.6,10738
N,25,36820,700,700,590,596.75,11351
N,25,36821,600,644,595.1,639.7,15776
N,25,36822,635.5,669,630,650.9,9958
N,25,36823,659.95,665,650.05,656.25,3667
N,25,36824,653.9,667,647,660.15,58585
N,25,36827,660,661,645,647.9,135182
N,25,36828,650,660,640,656.35,12133
N,25,36829,665,675,655.5,664.75,141245
N,25,36830,657,666,640,648.5,10850
N,25,36831,652,659.5,645,651.6,11510
N,25,36834,660,679.95,645,654.35,11050
N,25,36835,658,673,636,660.15,41890
N,25,36836,670,678.8,660,673.75,10170
N,25,36837,665,670,640,654.15,437581
N,25,36838,649.95,659,644,656.6,10084
N,25,36841,640,656,620,647.55,10183
N,25,36842,652,669,640,668.25,14746
N,25,36843,652,670,652,666,10520
N,25,36844,662,665,655,663.2,10523
N,25,36845,663,671.65,657.15,665.75,8316
N,25,36848,663,668.95,655,666.85,10201
N,25,36849,674.95,674.95,622.75,651.5,8995
N,25,36850,658,658,648.5,656.5,7955
N,25,36851,653,655.5,640,653.75,8431
N,25,36852,648,650,630,638.65,8388
N,25,36855,648,660,648,654.45,10155
N,25,36856,641,651,619,647.05,10420
N,25,36857,640,690,635.1,641.45,502852
N,25,36858,630,635,626,630,461431
N,25,36859,630,630,628,630,8977
N,25,36862,640,640,620.05,621.75,35221
N,25,36863,625,660,601,607.95,39819
N,25,36864,621.05,635,601,615.4,13810
N,25,36865,620,620,595.05,601.3,29758
N,25,36866,610,615,592,594.85,19277
N,25,36869,600,613.9,600,607.2,9385
N,25,36870,612,625,601,614.9,25585
N,25,36871,621,634.9,610,616.95,18702
N,25,36872,605.1,649,585,607.45,535485
N,25,36873,609,614.85,605,609.95,606710
N,25,36876,607,613,600,601.45,14543
N,25,36877,605,610.9,595,603.9,44120
N,25,36878,609.95,615,600.3,613.15,8416
N,25,36879,604.5,632,602.3,629.15,12736
N,25,36880,620,621.1,580,598,9637
N,25,36884,600,605.45,586,594.9,51807
N,25,36885,601,606,599.9,603.4,418957
N,25,36886,604,613.5,603,604.45,265605
N,25,36887,606,610.85,600,605,30367
N,25,36890,601,606.5,600,600.4,75485
N,25,36891,600,603.5,595.05,603.5,417811
N,25,36892,605,609.4,600,602.75,259142
N,25,36893,609.95,628,603,622.85,1218286
N,25,36894,615,620,601.25,606,123424
N,25,36897,606,606,595.1,601.05,14975
N,25,36898,602.5,615,600,612.35,301999
N,25,36899,617.95,620,610.05,615,383941
N,25,36900,612,612,596,602,482261
N,25,36901,608,630,600,601.1,62299
N,25,36904,601,603.9,600,601,110490
N,25,36905,598,610,591.15,599.1,135251
N,25,36906,605,620,602.15,604.5,104240
N,25,36907,605,609,600,606,565300
N,25,36908,607,619.9,603,616,67116
N,25,36911,620,680,609,663.7,75891
N,25,36912,679,716.8,660.1,692.3,774975
N,25,36913,720,747,716,730.95,197711
N,25,36914,742,745,715,734.35,465619
N,25,36918,680,793.1,678,783.7,93958
N,25,36919,796.65,800,769,789.15,127161
N,25,36920,790,824.75,766,810.35,616967
N,25,36921,815,824.75,777,797.45,530861
N,25,36922,790,820,790,815.75,127574
N,25,36925,809,819.45,805,814.35,16365
N,25,36926,800.05,815.9,786,799.3,217984
N,25,36927,798.85,821,797.9,809,567649
N,25,36928,792,867,792,861.2,94725
N,25,36929,853,868,828,834.9,370029
N,25,36932,835,856.95,830,851.05,40059
N,25,36933,845,869.7,830,845.35,135615
N,25,36934,845,869.9,825.25,851.1,521604
N,25,36935,837,863,825,850.7,129839
N,25,36936,864.95,864.95,800,834.3,728831
N,25,36939,852,852,800,804.9,70014
N,25,36940,800,822,795.1,807.95,459485
N,25,36941,812,813.5,744,752.9,264683
N,25,36942,715,811,698.95,795.4,1280655
N,25,36943,779,809,772,781.75,458047
N,25,36946,786,814.95,775,781.45,337814
N,25,36947,805,805,718.95,727.8,368109
N,25,36948,732.45,830,719.95,793.65,806715
N,25,36949,810,815,747,747.35,75084
N,25,36950,755,757,637,659.2,173615
N,25,36953,647.05,647.05,553.75,557.35,246462
N,25,36955,555,601.95,500.1,580.05,383770
N,25,36956,559.95,581,516.5,517.2,12689
N,25,36957,510.1,516.6,475.85,487.7,649505
N,25,36960,473,491,409.7,409.7,98765
N,25,36961,376.95,376.95,344.15,344.15,3588
N,25,36962,359.9,399.25,325,379.9,196434
N,25,36963,385.9,385.9,319.15,322.4,58598
N,25,36964,301.15,326,297,301.7,31202
N,25,36967,300,312.5,280,298.3,761953
N,25,36968,290.15,303,281,284.3,123102
N,25,36969,280,285,277.1,277.5,61951
N,25,36970,284,288,271,277.05,14428
N,25,36971,260,281,260,270.25,80060
N,25,36974,291.85,291.85,255,265.55,22027
N,25,36975,271,274,255,264.2,173661
N,25,36976,270.05,283,264.25,266.4,41272
N,25,36977,260,264,242.1,244,71709
N,25,36978,225.1,239.9,205,216.55,190200
N,25,36981,207.35,207.35,181.9,182.75,350321
N,25,36982,171.25,211.4,171.25,197.05,232780
N,25,36983,199,219.65,196,214.05,41389
N,25,36985,218,229.9,216.65,218.3,28411
N,25,36988,215,224,214,219.55,23369
N,25,36989,220,224,184.45,187.5,121108
N,25,36990,190.1,198,180,186.55,37006
N,25,36991,190,192,172.1,182.95,35670
N,25,36995,180,207,180,203.15,34782
N,25,36996,204,232.4,203,229.85,66013
N,25,36997,233,266.65,230,265.9,67502
N,25,36998,280,294.85,270,277.2,53726
N,25,36999,279,279.9,261,274.65,66203
N,25,37002,262.15,282.5,262.15,274.7,58038
